District,Metric_Type,Category,Latest_Year,Latest_Value,Year_5yr,Value_5yr,Year_10yr,Value_10yr,Start_Year,Start_Value,CAGR_5yr,CAGR_10yr,CAGR_15yr
Francis W. Parker Charter Essential (District),Expenditure,Operations and Maintenance,2024,1147.0,2019,830.0,2014,,2009,,0.06683453281305995,,
Francis W. Parker Charter Essential (District),Expenditure,Instructional Leadership,2024,2461.0,2019,1497.0,2014,,2009,,0.10453113553864157,,
Francis W. Parker Charter Essential (District),Expenditure,Administration,2024,1502.0,2019,1961.0,2014,,2009,,-0.0519342274193193,,
Francis W. Parker Charter Essential (District),Expenditure,"Guidance, Counseling and Testing",2024,790.0,2019,658.0,2014,,2009,,0.03724234781624891,,
Francis W. Parker Charter Essential (District),Expenditure,Other,2024,1107.0,2019,1103.0,2014,,2009,,0.0007242448297528625,,
Francis W. Parker Charter Essential (District),Expenditure,Total PPE,2024,18910.0,2019,15171.0,2014,,2009,,0.045046136685928495,,
Francis W. Parker Charter Essential (District),Enrollment,In-District FTE Pupils,2024,366.9,2019,394.6,2014,,2009,,-0.014451216597902383,,
Francis W. Parker Charter Essential (District),Enrollment,Out-of-District FTE Pupils,2024,0.0,2019,0.0,2014,,2009,,,,
Franklin,Expenditure,Teachers,2024,7548.0,2019,6076.0,2014,4925.0,2009,4512.0,0.044342194803072,0.0436204140673877,0.03489793419889331
Franklin,Expenditure,"Insurance, Retirement and Other",2024,2709.0,2019,1948.0,2014,1454.0,2009,1055.0,0.06817893813756659,0.06420295339219106,0.06488759935336952
Franklin,Expenditure,Pupil Services,2024,708.0,2019,1378.0,2014,989.0,2009,890.0,-0.12470024274886904,-0.03287257994111037,-0.015136104586089827
Franklin,Expenditure,Other Teaching Services,2024,1884.0,2019,1143.0,2014,820.0,2009,584.0,0.10511362558651327,0.08674263251315018,0.08121286210419854
Franklin,Expenditure,Operations and Maintenance,2024,1733.0,2019,1267.0,2014,1005.0,2009,891.0,0.0646439477253562,0.0559983754911606,0.04534919847382457
Franklin,Expenditure,Instructional Leadership,2024,1642.0,2019,1051.0,2014,648.0,2009,489.0,0.09333710544823548,0.0974375467822226,0.08410401517132238
Franklin,Expenditure,Administration,2024,499.0,2019,321.0,2014,276.0,2009,200.0,0.09224257892361187,0.0610091918770741,0.06284851478497133
Franklin,Expenditure,"Guidance, Counseling and Testing",2024,751.0,2019,466.0,2014,320.0,2009,241.0,0.10014721594598353,0.08905295025997972,0.07871866399316962
Franklin,Expenditure,Other,2024,594.0,2019,627.0,2014,637.0,2009,392.0,-0.01075518913431428,-0.006964667124608082,0.028095263970530526
Franklin,Expenditure,Total PPE,2024,18068.0,2019,14277.0,2014,11074.0,2009,9254.0,0.04822526822541917,0.05017229369243603,0.04561556403839506
Franklin,Enrollment,In-District FTE Pupils,2024,4672.3,2019,5235.9,2014,5732.2,2009,6254.4,-0.022520010766678533,-0.020237216763236088,-0.01925446906332695
Franklin,Enrollment,Out-of-District FTE Pupils,2024,461.2,2019,441.5,2014,519.4,2009,464.3,0.008768977861018046,-0.011813912288502482,-0.00044650739462159805
Franklin,NSS,Ch70 Aid,2024,5719.428095611285,2019,4972.51909875022,2014,4327.030466518566,2009,4450.30302091402,0.028383805387580452,0.02829154559220992,0.01686711204943414
Franklin,NSS,Req NSS (minus Ch70),2024,9254.603252351097,2019,6773.806900193628,2014,4954.254046334497,2009,3476.934934159566,0.0644003252953178,0.06448109595954565,0.06744149870265415
Franklin,NSS,Actual NSS (minus Req NSS),2024,1946.757532324645,2019,1517.9065691987917,2014,786.6132975275336,2009,672.6025324912438,0.05102577014453691,0.09485109735431219,0.07342133852351584
Franklin,NSS,Total Actual NSS per pupil,2024,16920.788880287026,2019,13264.232568142641,2014,10067.897810380597,2009,8599.84048756483,0.04989941993088087,0.05329053312316234,0.046153343503876565
Franklin,Enrollment,Foundation Enrollment,2024,5104.0,2019,5681.0,2014,6302.0,2009,6455.0,-0.02119275498649731,-0.020863530888032278,-0.015533456988739203
Franklin County Regional Vocational Technical,Expenditure,Teachers,2024,8706.0,2019,8421.0,2014,7328.0,2009,6379.0,0.006678976964369365,0.017380291290343353,0.020949836788678677
Franklin County Regional Vocational Technical,Expenditure,"Insurance, Retirement and Other",2024,4634.0,2019,5427.0,2014,4958.0,2009,3869.0,-0.031099362679691933,-0.006735415479585116,0.012100920815815819
Franklin County Regional Vocational Technical,Expenditure,Pupil Services,2024,3888.0,2019,3258.0,2014,2847.0,2009,2572.0,0.03598874023963483,0.031653554639893944,0.0279303433480933
Franklin County Regional Vocational Technical,Expenditure,Other Teaching Services,2024,1202.0,2019,1014.0,2014,1013.0,2009,600.0,0.034601973606422476,0.017254224836198873,0.04741039842446648
Franklin County Regional Vocational Technical,Expenditure,Operations and Maintenance,2024,2230.0,2019,1878.0,2014,1710.0,2009,1936.0,0.03495592465605202,0.026906434856555528,0.009469729927126469
Franklin County Regional Vocational Technical,Expenditure,Instructional Leadership,2024,1979.0,2019,1717.0,2014,1480.0,2009,1103.0,0.02880981730890686,0.02948117102768366,0.03973984042612244
Franklin County Regional Vocational Technical,Expenditure,Administration,2024,1326.0,2019,1348.0,2014,1274.0,2009,1098.0,-0.0032856146612011417,0.004008546276973446,0.012657877844680199
Franklin County Regional Vocational Technical,Expenditure,"Guidance, Counseling and Testing",2024,965.0,2019,834.0,2014,820.0,2009,856.0,0.02960881598390075,0.016415656384543897,0.00802252437854123
Franklin County Regional Vocational Technical,Expenditure,Other,2024,2524.0,2019,2571.0,2014,2768.0,2009,1846.0,-0.0036831970492168242,-0.009185561898462313,0.021073904074504046
Franklin County Regional Vocational Technical,Expenditure,Total PPE,2024,27454.0,2019,26468.0,2014,24198.0,2009,20259.0,0.007341904722285131,0.012704210627918933,0.0204674934122393
Franklin County Regional Vocational Technical,Enrollment,In-District FTE Pupils,2024,596.3,2019,474.4,2014,499.0,2009,502.7,0.04680075161863906,0.01797339177153834,0.011448391959773208
Franklin County Regional Vocational Technical,Enrollment,Out-of-District FTE Pupils,2024,3.0,2019,2.3,2014,1.0,2009,2.5,0.05457794330579446,0.11612317403390437,0.012228939874784794
Freetown,Expenditure,Teachers,2011,3115.0,2006,,2001,,1996,,,,
Freetown,Expenditure,"Insurance, Retirement and Other",2011,1853.0,2006,,2001,,1996,,,,
Freetown,Expenditure,Pupil Services,2011,1046.0,2006,,2001,,1996,,,,
Freetown,Expenditure,Other Teaching Services,2011,804.0,2006,,2001,,1996,,,,
Freetown,Expenditure,Operations and Maintenance,2011,1011.0,2006,,2001,,1996,,,,
Freetown,Expenditure,Instructional Leadership,2011,414.0,2006,,2001,,1996,,,,
Freetown,Expenditure,Administration,2011,581.0,2006,,2001,,1996,,,,
Freetown,Expenditure,"Guidance, Counseling and Testing",2011,110.0,2006,,2001,,1996,,,,
Freetown,Expenditure,Other,2011,139.0,2006,,2001,,1996,,,,
Freetown,Expenditure,Total PPE,2011,9073.0,2006,,2001,,1996,,,,
Freetown,Enrollment,In-District FTE Pupils,2011,559.9,2006,,2001,,1996,,,,
Freetown,Enrollment,Out-of-District FTE Pupils,2011,96.3,2006,,2001,,1996,,,,
Freetown,NSS,Ch70 Aid,2024,8708.0,2019,5325.694117647059,2014,4157.450549450549,2009,2854.049815498155,0.10333765530491612,0.07673574996880284,0.07720193468998904
Freetown,NSS,Req NSS (minus Ch70),2024,13831.361320754715,2019,9949.8,2014,9934.021978021978,2009,5572.49446494465,0.06809557321465531,0.03365112350598687,0.06248062393346143
Freetown,NSS,Actual NSS (minus Req NSS),2024,-4007.2567924528275,2019,2990.1294117647058,2014,4478.626373626374,2009,2867.70774907749,-0.46803233175702835,-0.1894751305009649,-0.15982485299723953
Freetown,NSS,Total Actual NSS per pupil,2024,18532.10452830189,2019,18265.623529411765,2014,18570.0989010989,2009,11294.252029520296,0.0029009617413036093,-0.00020478835233517234,0.03356505601621218
Freetown,Enrollment,Foundation Enrollment,2024,53.0,2019,85.0,2014,91.0,2009,542.0,-0.0901466702747783,-0.05262166755191933,-0.14358334308001497
Freetown-Lakeville,Expenditure,Teachers,2024,6728.0,2019,5357.0,2014,4656.0,2009,4490.0,0.04662924889993536,0.0374980786570176,0.027328436216122798
Freetown-Lakeville,Expenditure,"Insurance, Retirement and Other",2024,2617.0,2019,2327.0,2014,1790.0,2009,1981.0,0.023767804867191433,0.03871180916989858,0.01873513126464066
Freetown-Lakeville,Expenditure,Pupil Services,2024,2114.0,2019,1765.0,2014,1235.0,2009,1131.0,0.03674525093718706,0.05522191600966675,0.042580245699917585
Freetown-Lakeville,Expenditure,Other Teaching Services,2024,1297.0,2019,1003.0,2014,668.0,2009,484.0,0.05275620199065045,0.0686029071692007,0.06792226449968664
Freetown-Lakeville,Expenditure,Operations and Maintenance,2024,1085.0,2019,901.0,2014,935.0,2009,1034.0,0.03786529391434401,0.014990115140592675,0.003214837267737636
Freetown-Lakeville,Expenditure,Instructional Leadership,2024,1056.0,2019,771.0,2014,619.0,2009,517.0,0.06493207537900814,0.054866078603479584,0.04876509566012954
Freetown-Lakeville,Expenditure,Administration,2024,496.0,2019,329.0,2014,368.0,2009,284.0,0.08556830707994822,0.030299254976651202,0.03787302005210025
Freetown-Lakeville,Expenditure,"Guidance, Counseling and Testing",2024,594.0,2019,444.0,2014,345.0,2009,431.0,0.05993856763806171,0.05583665466088972,0.02161504100602163
Freetown-Lakeville,Expenditure,Other,2024,457.0,2019,291.0,2014,148.0,2009,329.0,0.09447196667195112,0.11934882694560711,0.02215012670542449
Freetown-Lakeville,Expenditure,Total PPE,2024,16444.0,2019,13188.0,2014,10764.0,2009,10681.0,0.04511891036401705,0.04328599600882366,0.029184025948249648
Freetown-Lakeville,Enrollment,In-District FTE Pupils,2024,2686.1,2019,2799.9,2014,2950.4,2009,1919.6,-0.00826433600546661,-0.009341140624146371,0.022650956850242432
Freetown-Lakeville,Enrollment,Out-of-District FTE Pupils,2024,114.4,2019,123.4,2014,58.2,2009,35.7,-0.015031882648641082,0.06991753180150928,0.08072995023273988
Freetown-Lakeville,NSS,Ch70 Aid,2024,4191.82272563826,2019,3887.852152434721,2014,3596.502385821404,2009,3799.6353591160228,0.01516966852376056,0.01543529676872768,0.006570193202812824
Freetown-Lakeville,NSS,Req NSS (minus Ch70),2024,8568.305285868393,2019,6558.282992237121,2014,6138.641445126108,2009,4675.996484178804,0.0549234728856578,0.033908882549582575,0.04120133687740157
Freetown-Lakeville,NSS,Actual NSS (minus Req NSS),2024,1158.070585609238,2019,1485.4750352858177,2014,135.9011588275392,2009,-119.8965344048217,-0.0485763675416645,0.2389426029671633,0.7105944172937749
Freetown-Lakeville,NSS,Total Actual NSS per pupil,2024,13918.19859711589,2019,11931.610179957659,2014,9871.044989775051,2009,8355.735308890005,0.03128047308064841,0.03495624578586387,0.03460178573326744
Freetown-Lakeville,Enrollment,Foundation Enrollment,2024,2781.0,2019,2834.0,2014,2934.0,2009,1991.0,-0.0037685941608746054,-0.005341294733130608,0.022528249757622687
Frontier,Expenditure,Teachers,2024,6693.0,2019,5644.0,2014,5624.0,2009,5268.0,0.034681690521388475,0.017554200235882167,0.016088814669646512
Frontier,Expenditure,"Insurance, Retirement and Other",2024,4151.0,2019,3617.0,2014,2944.0,2009,2780.0,0.02792361851820968,0.03495506138232529,0.027086913701202642
Frontier,Expenditure,Pupil Services,2024,2988.0,2019,1814.0,2014,1698.0,2009,1358.0,0.10496535674418705,0.05814282324239706,0.05397923544515559
Frontier,Expenditure,Other Teaching Services,2024,1637.0,2019,1450.0,2014,1578.0,2009,936.0,0.024557024943981265,0.003677452894474742,0.03797012884769413
Frontier,Expenditure,Operations and Maintenance,2024,2147.0,2019,1577.0,2014,1433.0,2009,1260.0,0.06365324705948372,0.04125856171972342,0.03616940954480197
Frontier,Expenditure,Instructional Leadership,2024,1199.0,2019,948.0,2014,1052.0,2009,973.0,0.048098668243590215,0.013165386667617796,0.014021327707020914
Frontier,Expenditure,Administration,2024,720.0,2019,552.0,2014,573.0,2009,475.0,0.05457794330579446,0.023099299817997077,0.02811712345498041
Frontier,Expenditure,"Guidance, Counseling and Testing",2024,1006.0,2019,685.0,2014,824.0,2009,601.0,0.07989487936706618,0.020157147978806078,0.034939351837127264
Frontier,Expenditure,Other,2024,1340.0,2019,855.0,2014,934.0,2009,637.0,0.09402623531179444,0.03675417326643382,0.05082651936961513
Frontier,Expenditure,Total PPE,2024,21881.0,2019,17142.0,2014,16660.0,2009,14288.0,0.050028616465125575,0.027635779710041497,0.028820750329962008
Frontier,Enrollment,In-District FTE Pupils,2024,602.1,2019,655.1,2014,617.0,2009,697.2,-0.016731320612568323,-0.002441562469381542,-0.009728949172056467
Frontier,Enrollment,Out-of-District FTE Pupils,2024,54.2,2019,96.8,2014,87.8,2009,79.0,-0.109518736737657,-0.0470930882020234,-0.024804969073124683
Frontier,NSS,Ch70 Aid,2024,6009.252049180328,2019,5014.531802120141,2014,4772.252173913043,2009,4083.4467787114845,0.03685495167235597,0.023315856290841985,0.02609184192055536
Frontier,NSS,Req NSS (minus Ch70),2024,11274.715163934427,2019,8718.480565371025,2014,8258.104347826087,2009,5059.4467787114845,0.05276867731931567,0.03162657527070212,0.05487298378106864
Frontier,NSS,Actual NSS (minus Req NSS),2024,7934.611342110659,2019,7002.303904593642,2014,4250.255652173913,2009,3587.280112044818,0.025314125650715003,0.06441518236763866,0.05434811177068655
Frontier,NSS,Total Actual NSS per pupil,2024,25218.578555225413,2019,20735.31627208481,2014,17280.612173913043,2009,12730.173669467787,0.03992492609537557,0.03852306890550983,0.046628167021804945
Frontier,Enrollment,Foundation Enrollment,2024,488.0,2019,566.0,2014,575.0,2009,714.0,-0.029220317990957367,-0.016271626762208058,-0.025052026998779398
Gardner,Expenditure,Teachers,2024,6173.0,2019,5209.0,2014,4485.0,2009,4648.0,0.03454261268395453,0.032460351663777365,0.019096579299741512
Gardner,Expenditure,"Insurance, Retirement and Other",2024,3300.0,2019,2727.0,2014,2487.0,2009,1512.0,0.038880896703173295,0.028688335853132907,0.05341009651573314
Gardner,Expenditure,Pupil Services,2024,1728.0,2019,1405.0,2014,1119.0,2009,1040.0,0.042253789357384886,0.044410826580535634,0.034429013954314414
Gardner,Expenditure,Other Teaching Services,2024,1732.0,2019,1274.0,2014,918.0,2009,592.0,0.06334866933639804,0.065541872089113,0.07419158381203861
Gardner,Expenditure,Operations and Maintenance,2024,1635.0,2019,1071.0,2014,893.0,2009,912.0,0.0882925526327829,0.06234757239064215,0.03968440068212131
Gardner,Expenditure,Instructional Leadership,2024,1063.0,2019,752.0,2014,846.0,2009,842.0,0.07167496338881252,0.023095772529674985,0.015659367033436844
Gardner,Expenditure,Administration,2024,536.0,2019,448.0,2014,467.0,2009,411.0,0.036519209464036084,0.013875878960878607,0.01786035183215673
Gardner,Expenditure,"Guidance, Counseling and Testing",2024,613.0,2019,558.0,2014,463.0,2009,344.0,0.018979050054691138,0.028461286007874564,0.03926619796705344
Gardner,Expenditure,Other,2024,1206.0,2019,469.0,2014,530.0,2009,508.0,0.20791087977228595,0.08569326522665466,0.059332361431634784
Gardner,Expenditure,Total PPE,2024,17986.0,2019,13913.0,2014,12208.0,2009,10809.0,0.05269548629669907,0.03951080251839545,0.03453043433464176
Gardner,Enrollment,In-District FTE Pupils,2024,2470.5,2019,2284.8,2014,2423.7,2009,2665.7,0.015751175571232068,0.0019143561577534829,-0.005056912414468706
Gardner,Enrollment,Out-of-District FTE Pupils,2024,210.9,2019,343.9,2014,200.8,2009,189.7,-0.09316373239086173,0.004919531319623527,0.007087680252229056
Gardner,NSS,Ch70 Aid,2024,11442.73925740509,2019,7852.390127388535,2014,7602.808740978348,2009,7079.520902700703,0.07821563884623606,0.041731013181607324,0.03252777316184097
Gardner,NSS,Req NSS (minus Ch70),2024,4698.422194409679,2019,3618.042595541401,2014,2971.772579104715,2009,1896.0436689930214,0.05364830480495941,0.04687215103406439,0.062364574310238785
Gardner,NSS,Actual NSS (minus Req NSS),2024,123.59471133253103,2019,456.8074936128272,2014,-19.785475715143427,2009,-12.914577521850974,-0.23006629207954432,0.7246739432094321,0.7046780463054947
Gardner,NSS,Total Actual NSS per pupil,2024,16264.7561631473,2019,11927.240216542763,2014,10554.79584436792,2009,8962.649994171874,0.06399973096731126,0.04419058233249751,0.040528726797742776
Gardner,Enrollment,Foundation Enrollment,2024,2397.0,2019,2512.0,2014,2494.0,2009,2703.0,-0.009328475902599553,-0.003959131073423272,-0.007977629247229556
Gateway,Expenditure,Teachers,2024,7920.0,2019,6115.0,2014,4855.0,2009,4133.0,0.053090618956452396,0.05015546005817084,0.0443129217431375
Gateway,Expenditure,"Insurance, Retirement and Other",2024,4798.0,2019,3508.0,2014,2612.0,2009,2129.0,0.06463351011651097,0.06269517099996058,0.05566382306907203
Gateway,Expenditure,Pupil Services,2024,3525.0,2019,2525.0,2014,2187.0,2009,1884.0,0.06900453541794338,0.04889262990019039,0.04265000150301801
Gateway,Expenditure,Other Teaching Services,2024,2406.0,2019,1764.0,2014,1432.0,2009,1136.0,0.06404356219460428,0.05325919809812807,0.05130279598925025
Gateway,Expenditure,Operations and Maintenance,2024,2193.0,2019,1566.0,2014,1344.0,2009,1350.0,0.06966891394650787,0.0501804669992052,0.03287315710456418
Gateway,Expenditure,Instructional Leadership,2024,1520.0,2019,921.0,2014,1115.0,2009,1059.0,0.10539320744838498,0.031470643376356744,0.024384916715032734
Gateway,Expenditure,Administration,2024,953.0,2019,879.0,2014,736.0,2009,695.0,0.016297377982128936,0.026175185723754213,0.021269917987579934
Gateway,Expenditure,"Guidance, Counseling and Testing",2024,862.0,2019,550.0,2014,539.0,2009,396.0,0.09402920415927785,0.04807376510821104,0.05322414171367296
Gateway,Expenditure,Other,2024,1253.0,2019,429.0,2014,386.0,2009,631.0,0.23907831290808335,0.12495817652502561,0.046794536921869634
Gateway,Expenditure,Total PPE,2024,25430.0,2019,18257.0,2014,15206.0,2009,13413.0,0.06852180455005952,0.052769119379945106,0.043569463271131426
Gateway,Enrollment,In-District FTE Pupils,2024,739.5,2019,840.8,2014,981.4,2009,1223.2,-0.02534908450341211,-0.027903873806291446,-0.03299352878413542
Gateway,Enrollment,Out-of-District FTE Pupils,2024,107.1,2019,102.9,2014,128.8,2009,102.3,0.008033160997201527,-0.01828062825458099,0.003061564009887663
Gateway,NSS,Ch70 Aid,2024,7551.076335877864,2019,6496.9999999353295,2014,5189.919741697417,2009,4626.221792890263,0.030526582196109375,0.03820907774932003,0.03320260869810121
