District,YEAR,Component,Value
Webster,2022,Actual NSS (minus Req NSS),1667.3817319741643
Webster,2023,Actual NSS (minus Req NSS),1105.4176375937927
Webster,2024,Actual NSS (minus Req NSS),953.9411132079366
Wellesley,1993,Ch70 Aid,330.8693661971831
Wellesley,1994,Ch70 Aid,373.6803306923872
Wellesley,1995,Ch70 Aid,383.4910773298083
Wellesley,1996,Ch70 Aid,436.8472092298098
Wellesley,1997,Ch70 Aid,522.8801150895141
Wellesley,1998,Ch70 Aid,568.8312198067633
Wellesley,1999,Ch70 Aid,652.48357771261
Wellesley,2000,Ch70 Aid,768.3904947192885
Wellesley,2001,Ch70 Aid,915.800911039657
Wellesley,2002,Ch70 Aid,977.3214948316989
Wellesley,2003,Ch70 Aid,938.2783715012723
Wellesley,2004,Ch70 Aid,720.5537860283342
Wellesley,2005,Ch70 Aid,690.530711610487
Wellesley,2006,Ch70 Aid,718.6190389845875
Wellesley,2007,Ch70 Aid,822.6173438182612
Wellesley,2008,Ch70 Aid,992.2411777347947
Wellesley,2009,Ch70 Aid,1359.0954962468725
Wellesley,2010,Ch70 Aid,1298.3451219512194
Wellesley,2011,Ch70 Aid,1465.2425853957864
Wellesley,2012,Ch70 Aid,1464.7199511897497
Wellesley,2013,Ch70 Aid,1479.829668132747
Wellesley,2014,Ch70 Aid,1513.7586484312149
Wellesley,2015,Ch70 Aid,1542.4023762376237
Wellesley,2016,Ch70 Aid,1557.9919307222988
Wellesley,2017,Ch70 Aid,1609.1907752698723
Wellesley,2018,Ch70 Aid,1669.972365805169
Wellesley,2019,Ch70 Aid,1780.7307615828197
Wellesley,2020,Ch70 Aid,1863.646302250804
Wellesley,2021,Ch70 Aid,1901.8671041837572
Wellesley,2022,Ch70 Aid,2106.4675324675327
Wellesley,2023,Ch70 Aid,2243.724233983287
Wellesley,2024,Ch70 Aid,2372.4315789473685
Wellesley,1993,Req NSS (minus Ch70),7003.414788732394
Wellesley,1994,Req NSS (minus Ch70),6994.500172235618
Wellesley,1995,Req NSS (minus Ch70),6982.711500330469
Wellesley,1996,Req NSS (minus Ch70),6786.820392890552
Wellesley,1997,Req NSS (minus Ch70),6852.805306905371
Wellesley,1998,Req NSS (minus Ch70),6910.151871980676
Wellesley,1999,Req NSS (minus Ch70),7078.774780058651
Wellesley,2000,Req NSS (minus Ch70),6986.491662034464
Wellesley,2001,Req NSS (minus Ch70),6875.204448017149
Wellesley,2002,Req NSS (minus Ch70),7234.32361516035
Wellesley,2003,Req NSS (minus Ch70),6521.549109414758
Wellesley,2004,Req NSS (minus Ch70),7134.184611626771
Wellesley,2005,Req NSS (minus Ch70),7113.143258426966
Wellesley,2006,Req NSS (minus Ch70),7141.876654578423
Wellesley,2007,Req NSS (minus Ch70),7044.450851900394
Wellesley,2008,Req NSS (minus Ch70),7116.59595959596
Wellesley,2009,Req NSS (minus Ch70),7051.2848206839035
Wellesley,2010,Req NSS (minus Ch70),7289.92581300813
Wellesley,2011,Req NSS (minus Ch70),7446.331356105543
Wellesley,2012,Req NSS (minus Ch70),7626.333129957291
Wellesley,2013,Req NSS (minus Ch70),7746.478008796482
Wellesley,2014,Req NSS (minus Ch70),8044.648431214803
Wellesley,2015,Req NSS (minus Ch70),8000.42297029703
Wellesley,2016,Req NSS (minus Ch70),8103.034048415666
Wellesley,2017,Req NSS (minus Ch70),8009.256918547596
Wellesley,2018,Req NSS (minus Ch70),8160.420675944334
Wellesley,2019,Req NSS (minus Ch70),8394.873732352356
Wellesley,2020,Req NSS (minus Ch70),8779.099276527331
Wellesley,2021,Req NSS (minus Ch70),8945.946062346185
Wellesley,2022,Req NSS (minus Ch70),9236.206224809674
Wellesley,2023,Req NSS (minus Ch70),9769.639972144847
Wellesley,2024,Req NSS (minus Ch70),10388.446650717704
Wellesley,1993,Actual NSS (minus Req NSS),-7334.284154929577
Wellesley,1994,Actual NSS (minus Req NSS),235.48846021357215
Wellesley,1995,Actual NSS (minus Req NSS),28.735624586913417
Wellesley,1996,Actual NSS (minus Req NSS),223.43217960710945
Wellesley,1997,Actual NSS (minus Req NSS),840.6898976982097
Wellesley,1998,Actual NSS (minus Req NSS),1024.2714371980676
Wellesley,1999,Actual NSS (minus Req NSS),1232.7363636363636
Wellesley,2000,Actual NSS (minus Req NSS),1397.5541967759866
Wellesley,2001,Actual NSS (minus Req NSS),1801.0324222936763
Wellesley,2002,Actual NSS (minus Req NSS),2074.729923138086
Wellesley,2003,Actual NSS (minus Req NSS),3096.649872773537
Wellesley,2004,Actual NSS (minus Req NSS),2549.462872496336
Wellesley,2005,Actual NSS (minus Req NSS),2179.595107677903
Wellesley,2006,Actual NSS (minus Req NSS),2472.6031509611994
Wellesley,2007,Actual NSS (minus Req NSS),3647.409305373525
Wellesley,2008,Actual NSS (minus Req NSS),3806.4873844831286
Wellesley,2009,Actual NSS (minus Req NSS),4153.227272727273
Wellesley,2010,Actual NSS (minus Req NSS),4163.016869918699
Wellesley,2011,Actual NSS (minus Req NSS),4248.756187359379
Wellesley,2012,Actual NSS (minus Req NSS),2969.8154362416108
Wellesley,2013,Actual NSS (minus Req NSS),5297.560486339721
Wellesley,2014,Actual NSS (minus Req NSS),5449.0251125505465
Wellesley,2015,Actual NSS (minus Req NSS),6185.0031169950225
Wellesley,2016,Actual NSS (minus Req NSS),6430.150708497682
Wellesley,2017,Actual NSS (minus Req NSS),7190.361664376842
Wellesley,2018,Actual NSS (minus Req NSS),7641.671494813385
Wellesley,2019,Actual NSS (minus Req NSS),8047.236178962018
Wellesley,2020,Actual NSS (minus Req NSS),8148.7646289216145
Wellesley,2021,Actual NSS (minus Req NSS),8328.924477138642
Wellesley,2022,Actual NSS (minus Req NSS),10611.822550431365
Wellesley,2023,Actual NSS (minus Req NSS),11886.51540098561
Wellesley,2024,Actual NSS (minus Req NSS),13308.812512975603
Wellfleet,1993,Ch70 Aid,107.82122905027933
Wellfleet,1994,Ch70 Aid,152.60638297872342
Wellfleet,1995,Ch70 Aid,176.7989417989418
Wellfleet,1996,Ch70 Aid,242.9145728643216
Wellfleet,1997,Ch70 Aid,369.7560975609756
Wellfleet,1998,Ch70 Aid,417.59887005649716
Wellfleet,1999,Ch70 Aid,556.2654320987655
Wellfleet,2000,Ch70 Aid,771.4827586206897
Wellfleet,2001,Ch70 Aid,941.1986301369863
Wellfleet,2002,Ch70 Aid,1032.468085106383
Wellfleet,2003,Ch70 Aid,1054.9130434782608
Wellfleet,2004,Ch70 Aid,837.8589928057554
Wellfleet,2005,Ch70 Aid,776.4159999999999
Wellfleet,2006,Ch70 Aid,831.6268456375839
Wellfleet,2007,Ch70 Aid,957.4425531914893
Wellfleet,2008,Ch70 Aid,1102.4955223880597
Wellfleet,2009,Ch70 Aid,1222.6852713178293
Wellfleet,2010,Ch70 Aid,1171.0
Wellfleet,2011,Ch70 Aid,996.8630136986301
Wellfleet,2012,Ch70 Aid,1037.7517730496454
Wellfleet,2013,Ch70 Aid,1174.2868217054263
Wellfleet,2014,Ch70 Aid,1163.96992481203
Wellfleet,2015,Ch70 Aid,1338.060606060606
Wellfleet,2016,Ch70 Aid,1449.3870967741937
Wellfleet,2017,Ch70 Aid,1719.111111111111
Wellfleet,2018,Ch70 Aid,1732.6181818181817
Wellfleet,2019,Ch70 Aid,1792.4234234234234
Wellfleet,2020,Ch70 Aid,1924.847619047619
Wellfleet,2021,Ch70 Aid,1914.0086956521739
Wellfleet,2022,Ch70 Aid,1961.9298245614036
Wellfleet,2023,Ch70 Aid,2255.2137404580153
Wellfleet,2024,Ch70 Aid,2606.8362068965516
Wellfleet,1993,Req NSS (minus Ch70),6754.508379888268
Wellfleet,1994,Req NSS (minus Ch70),5855.648936170212
Wellfleet,1995,Req NSS (minus Ch70),4805.714285714285
Wellfleet,1996,Req NSS (minus Ch70),4345.386934673367
Wellfleet,1997,Req NSS (minus Ch70),4894.225609756098
Wellfleet,1998,Req NSS (minus Ch70),5471.497175141243
Wellfleet,1999,Req NSS (minus Ch70),6673.728395061728
Wellfleet,2000,Req NSS (minus Ch70),7631.4
Wellfleet,2001,Req NSS (minus Ch70),8546.671232876712
Wellfleet,2002,Req NSS (minus Ch70),10330.872340425532
Wellfleet,2003,Req NSS (minus Ch70),11116.202898550724
Wellfleet,2004,Req NSS (minus Ch70),12237.953956834534
Wellfleet,2005,Req NSS (minus Ch70),11468.993333333334
Wellfleet,2006,Req NSS (minus Ch70),9670.175167785235
Wellfleet,2007,Req NSS (minus Ch70),9664.758865248226
Wellfleet,2008,Req NSS (minus Ch70),8952.865671641792
Wellfleet,2009,Req NSS (minus Ch70),8488.023255813954
Wellfleet,2010,Req NSS (minus Ch70),8885.780303030304
Wellfleet,2011,Req NSS (minus Ch70),8360.22602739726
Wellfleet,2012,Req NSS (minus Ch70),8152.212765957447
Wellfleet,2013,Req NSS (minus Ch70),8706.116279069767
Wellfleet,2014,Req NSS (minus Ch70),8984.390977443609
Wellfleet,2015,Req NSS (minus Ch70),8459.94696969697
Wellfleet,2016,Req NSS (minus Ch70),8009.153225806452
Wellfleet,2017,Req NSS (minus Ch70),8259.777777777777
Wellfleet,2018,Req NSS (minus Ch70),8337.7
Wellfleet,2019,Req NSS (minus Ch70),8449.990990990991
Wellfleet,2020,Req NSS (minus Ch70),8953.028571428571
Wellfleet,2021,Req NSS (minus Ch70),9023.182608695652
Wellfleet,2022,Req NSS (minus Ch70),9221.429824561403
Wellfleet,2023,Req NSS (minus Ch70),10631.732824427481
Wellfleet,2024,Req NSS (minus Ch70),11452.198275862069
Wellfleet,1993,Actual NSS (minus Req NSS),-6862.329608938548
Wellfleet,1994,Actual NSS (minus Req NSS),8.24468085106383
Wellfleet,1995,Actual NSS (minus Req NSS),1785.883597883598
Wellfleet,1996,Actual NSS (minus Req NSS),2235.884422110553
Wellfleet,1997,Actual NSS (minus Req NSS),4026.329268292683
Wellfleet,1998,Actual NSS (minus Req NSS),3673.0564971751414
Wellfleet,1999,Actual NSS (minus Req NSS),3223.956790123457
Wellfleet,2000,Actual NSS (minus Req NSS),3210.9517241379313
Wellfleet,2001,Actual NSS (minus Req NSS),2919.3561643835615
Wellfleet,2002,Actual NSS (minus Req NSS),1255.7304964539007
Wellfleet,2003,Actual NSS (minus Req NSS),2640.1666666666665
Wellfleet,2004,Actual NSS (minus Req NSS),2121.546762589928
Wellfleet,2005,Actual NSS (minus Req NSS),2535.8040000000005
Wellfleet,2006,Actual NSS (minus Req NSS),5007.161073825503
Wellfleet,2007,Actual NSS (minus Req NSS),6465.039716312057
Wellfleet,2008,Actual NSS (minus Req NSS),8109.661194029852
Wellfleet,2009,Actual NSS (minus Req NSS),10503.27596899225
Wellfleet,2010,Actual NSS (minus Req NSS),10024.083333333334
Wellfleet,2011,Actual NSS (minus Req NSS),9482.075342465754
Wellfleet,2012,Actual NSS (minus Req NSS),11384.475177304965
Wellfleet,2013,Actual NSS (minus Req NSS),13128.720930232557
Wellfleet,2014,Actual NSS (minus Req NSS),12783.593984962406
Wellfleet,2015,Actual NSS (minus Req NSS),13987.462121212122
Wellfleet,2016,Actual NSS (minus Req NSS),15497.524999999998
Wellfleet,2017,Actual NSS (minus Req NSS),20315.145092592593
Wellfleet,2018,Actual NSS (minus Req NSS),21452.63472
Wellfleet,2019,Actual NSS (minus Req NSS),20430.135135135137
Wellfleet,2020,Actual NSS (minus Req NSS),21617.77142857143
Wellfleet,2021,Actual NSS (minus Req NSS),20126.339130434782
Wellfleet,2022,Actual NSS (minus Req NSS),21132.90543859649
Wellfleet,2023,Actual NSS (minus Req NSS),14493.860460994225
Wellfleet,2024,Actual NSS (minus Req NSS),16592.25674944181
Westborough,1993,Ch70 Aid,404.8161655988172
Westborough,1994,Ch70 Aid,426.4376718606783
Westborough,1995,Ch70 Aid,430.6176983435048
Westborough,1996,Ch70 Aid,471.7216867469879
Westborough,1997,Ch70 Aid,513.1152555016785
Westborough,1998,Ch70 Aid,549.2026887280248
Westborough,1999,Ch70 Aid,622.2676933158584
Westborough,2000,Ch70 Aid,753.2822708531558
Westborough,2001,Ch70 Aid,924.9523208083359
Westborough,2002,Ch70 Aid,1017.9236569274269
Westborough,2003,Ch70 Aid,1002.1809464893288
Westborough,2004,Ch70 Aid,736.3752272727272
Westborough,2005,Ch70 Aid,746.9858213256483
Westborough,2006,Ch70 Aid,794.8393103448275
Westborough,2007,Ch70 Aid,901.0555139648718
Westborough,2008,Ch70 Aid,1082.722518862449
Westborough,2009,Ch70 Aid,1271.9322238163556
Westborough,2010,Ch70 Aid,1234.8010233086982
Westborough,2011,Ch70 Aid,1183.1414027149322
Westborough,2012,Ch70 Aid,1240.355942199941
Westborough,2013,Ch70 Aid,1329.6065057103385
Westborough,2014,Ch70 Aid,1384.4783140812626
Westborough,2015,Ch70 Aid,1450.3977813772005
Westborough,2016,Ch70 Aid,1461.7147834396796
Westborough,2017,Ch70 Aid,1650.7822060061746
Westborough,2018,Ch70 Aid,2046.8056638087814
Westborough,2019,Ch70 Aid,2121.0920245398775
Westborough,2020,Ch70 Aid,2149.961077046121
Westborough,2021,Ch70 Aid,2196.893470790378
Westborough,2022,Ch70 Aid,2928.553520020937
Westborough,2023,Ch70 Aid,2999.5065172054224
Westborough,2024,Ch70 Aid,3164.872476089267
Westborough,1993,Req NSS (minus Ch70),6383.388861508132
Westborough,1994,Req NSS (minus Ch70),5810.866177818515
Westborough,1995,Req NSS (minus Ch70),5867.376198779424
Westborough,1996,Req NSS (minus Ch70),5580.978313253012
Westborough,1997,Req NSS (minus Ch70),4918.029466616934
Westborough,1998,Req NSS (minus Ch70),4803.582213029989
Westborough,1999,Req NSS (minus Ch70),5000.826998689384
Westborough,2000,Req NSS (minus Ch70),5240.41325721535
Westborough,2001,Req NSS (minus Ch70),5516.588253868013
Westborough,2002,Req NSS (minus Ch70),5917.309142318567
Westborough,2003,Req NSS (minus Ch70),6234.094958243118
Westborough,2004,Req NSS (minus Ch70),5848.958863636363
Westborough,2005,Req NSS (minus Ch70),6314.670028818444
Westborough,2006,Req NSS (minus Ch70),6653.580517241379
Westborough,2007,Req NSS (minus Ch70),6931.169018139936
Westborough,2008,Req NSS (minus Ch70),7162.62362159025
Westborough,2009,Req NSS (minus Ch70),7033.047058823529
Westborough,2010,Req NSS (minus Ch70),7256.299033541785
Westborough,2011,Req NSS (minus Ch70),7251.920248868778
Westborough,2012,Req NSS (minus Ch70),7720.35505750516
Westborough,2013,Req NSS (minus Ch70),7975.065953654189
Westborough,2014,Req NSS (minus Ch70),8122.859982461268
Westborough,2015,Req NSS (minus Ch70),8038.2764790764795
Westborough,2016,Req NSS (minus Ch70),7988.91423670669
Westborough,2017,Req NSS (minus Ch70),7704.667695761998
Westborough,2018,Req NSS (minus Ch70),7473.830085736555
Westborough,2019,Req NSS (minus Ch70),7978.885036009602
Westborough,2020,Req NSS (minus Ch70),8382.1778192482
Westborough,2021,Req NSS (minus Ch70),8515.006872852233
Westborough,2022,Req NSS (minus Ch70),8366.255430515572
Westborough,2023,Req NSS (minus Ch70),8778.698383733055
Westborough,2024,Req NSS (minus Ch70),9507.0435706695
Westborough,1993,Actual NSS (minus Req NSS),-6788.205027106949
Westborough,1994,Actual NSS (minus Req NSS),168.64665444546287
Westborough,1995,Actual NSS (minus Req NSS),168.89276373147342
Westborough,1996,Actual NSS (minus Req NSS),617.5489959839357
Westborough,1997,Actual NSS (minus Req NSS),1406.537486012682
Westborough,1998,Actual NSS (minus Req NSS),1600.3505687693898
Westborough,1999,Actual NSS (minus Req NSS),1556.288990825688
Westborough,2000,Actual NSS (minus Req NSS),1584.9346653980335
Westborough,2001,Actual NSS (minus Req NSS),1616.0751499842122
Westborough,2002,Actual NSS (minus Req NSS),1847.7514923028589
Westborough,2003,Actual NSS (minus Req NSS),2629.6217135787197
Westborough,2004,Actual NSS (minus Req NSS),2887.8514204545454
Westborough,2005,Actual NSS (minus Req NSS),2631.5450025941964
Westborough,2006,Actual NSS (minus Req NSS),2868.4553879310347
Westborough,2007,Actual NSS (minus Req NSS),3147.01531816873
Westborough,2008,Actual NSS (minus Req NSS),3377.48670922809
Westborough,2009,Actual NSS (minus Req NSS),3866.0945149957397
Westborough,2010,Actual NSS (minus Req NSS),3971.0835046959346
Westborough,2011,Actual NSS (minus Req NSS),4148.460180995476
Westborough,2012,Actual NSS (minus Req NSS),4337.513122972575
Westborough,2013,Actual NSS (minus Req NSS),4408.793108777096
Westborough,2014,Actual NSS (minus Req NSS),4566.030496447429
Westborough,2015,Actual NSS (minus Req NSS),4719.946029155937
Westborough,2016,Actual NSS (minus Req NSS),5116.119178290548
Westborough,2017,Actual NSS (minus Req NSS),5427.2635731378605
Westborough,2018,Actual NSS (minus Req NSS),5045.99811998025
Westborough,2019,Actual NSS (minus Req NSS),5483.187179249628
Westborough,2020,Actual NSS (minus Req NSS),5848.86930399987
Westborough,2021,Actual NSS (minus Req NSS),5866.283119217556
Westborough,2022,Actual NSS (minus Req NSS),6165.00216435488
Westborough,2023,Actual NSS (minus Req NSS),6414.70445765922
Westborough,2024,Actual NSS (minus Req NSS),6838.713688536129
Westfield,1993,Ch70 Aid,1905.4511644073689
Westfield,1994,Ch70 Aid,2159.493347157422
Westfield,1995,Ch70 Aid,2504.2874767618728
Westfield,1996,Ch70 Aid,2842.813174050108
Westfield,1997,Ch70 Aid,3177.054989487304
Westfield,1998,Ch70 Aid,3441.623695617274
Westfield,1999,Ch70 Aid,3679.6178952396117
Westfield,2000,Ch70 Aid,3840.2914384097667
Westfield,2001,Ch70 Aid,4030.983341191262
Westfield,2002,Ch70 Aid,4125.430899404575
Westfield,2003,Ch70 Aid,4250.033961099105
Westfield,2004,Ch70 Aid,4505.166820276498
Westfield,2005,Ch70 Aid,4648.698050404185
Westfield,2006,Ch70 Aid,4690.6069620253165
Westfield,2007,Ch70 Aid,4972.924240062353
Westfield,2008,Ch70 Aid,5196.320411392405
Westfield,2009,Ch70 Aid,5489.039825862625
Westfield,2010,Ch70 Aid,5449.553250571708
Westfield,2011,Ch70 Aid,5321.861745849088
Westfield,2012,Ch70 Aid,5525.751612903226
Westfield,2013,Ch70 Aid,5599.026439057304
Westfield,2014,Ch70 Aid,5716.94027451962
Westfield,2015,Ch70 Aid,5842.502108724011
Westfield,2016,Ch70 Aid,5983.849029080732
Westfield,2017,Ch70 Aid,6114.951760191861
Westfield,2018,Ch70 Aid,6269.902813299233
Westfield,2019,Ch70 Aid,6425.589084181313
Westfield,2020,Ch70 Aid,6982.898520876241
Westfield,2021,Ch70 Aid,7145.445891591649
Westfield,2022,Ch70 Aid,7521.239558232932
Westfield,2023,Ch70 Aid,8009.530750307503
Westfield,2024,Ch70 Aid,8867.144359661786
Westfield,1993,Req NSS (minus Ch70),2254.1557177615573
Westfield,1994,Req NSS (minus Ch70),2156.680490755141
Westfield,1995,Req NSS (minus Ch70),2209.8612472536756
Westfield,1996,Req NSS (minus Ch70),2064.8891654222666
Westfield,1997,Req NSS (minus Ch70),2071.9029597282874
Westfield,1998,Req NSS (minus Ch70),2243.7280462353506
Westfield,1999,Req NSS (minus Ch70),2247.9937907976437
Westfield,2000,Req NSS (minus Ch70),2358.5989982782908
Westfield,2001,Req NSS (minus Ch70),2498.4457017130285
Westfield,2002,Req NSS (minus Ch70),2709.1524600438734
Westfield,2003,Req NSS (minus Ch70),2835.0165174436556
Westfield,2004,Req NSS (minus Ch70),2869.603533026114
Westfield,2005,Req NSS (minus Ch70),3075.3225550800444
Westfield,2006,Req NSS (minus Ch70),3222.8544303797466
Westfield,2007,Req NSS (minus Ch70),3390.25378020265
Westfield,2008,Req NSS (minus Ch70),3571.6167721518987
Westfield,2009,Req NSS (minus Ch70),3179.8053853595616
Westfield,2010,Req NSS (minus Ch70),3868.577915713819
Westfield,2011,Req NSS (minus Ch70),3949.433174420516
Westfield,2012,Req NSS (minus Ch70),4186.685229202038
Westfield,2013,Req NSS (minus Ch70),4383.0744771297395
Westfield,2014,Req NSS (minus Ch70),4635.657389801209
Westfield,2015,Req NSS (minus Ch70),4828.917150395778
Westfield,2016,Req NSS (minus Ch70),4946.669716541083
Westfield,2017,Req NSS (minus Ch70),4865.795239825581
Westfield,2018,Req NSS (minus Ch70),4858.689989039094
Westfield,2019,Req NSS (minus Ch70),5041.456429232192
Westfield,2020,Req NSS (minus Ch70),5188.55588841041
Westfield,2021,Req NSS (minus Ch70),5360.357594330588
Westfield,2022,Req NSS (minus Ch70),5757.935140562249
Westfield,2023,Req NSS (minus Ch70),6189.886428864289
Westfield,2024,Req NSS (minus Ch70),6601.765518663642
Westfield,1993,Actual NSS (minus Req NSS),-4159.606882168926
Westfield,1994,Actual NSS (minus Req NSS),185.21168135476066
Westfield,1995,Actual NSS (minus Req NSS),67.74700016900456
Westfield,1996,Actual NSS (minus Req NSS),257.5201592832255
Westfield,1997,Actual NSS (minus Req NSS),297.06906032670224
Westfield,1998,Actual NSS (minus Req NSS),264.2165676673623
Westfield,1999,Actual NSS (minus Req NSS),235.35296927240884
Westfield,2000,Actual NSS (minus Req NSS),184.86727187353264
Westfield,2001,Actual NSS (minus Req NSS),412.3030017287443
Westfield,2002,Actual NSS (minus Req NSS),605.6985271074898
Westfield,2003,Actual NSS (minus Req NSS),695.8913244828651
Westfield,2004,Actual NSS (minus Req NSS),572.9450076804916
Westfield,2005,Actual NSS (minus Req NSS),536.6708663017146
Westfield,2006,Actual NSS (minus Req NSS),792.1986159118117
Westfield,2007,Actual NSS (minus Req NSS),598.7658612626657
Westfield,2008,Actual NSS (minus Req NSS),372.99240506329113
Westfield,2009,Actual NSS (minus Req NSS),1132.9225071735393
Westfield,2010,Actual NSS (minus Req NSS),489.2458229462967
Westfield,2011,Actual NSS (minus Req NSS),839.4660858129217
Westfield,2012,Actual NSS (minus Req NSS),899.4078098471987
Westfield,2013,Actual NSS (minus Req NSS),1067.020949573773
Westfield,2014,Actual NSS (minus Req NSS),1303.196239018131
Westfield,2015,Actual NSS (minus Req NSS),1074.6693092358603
Westfield,2016,Actual NSS (minus Req NSS),1354.0760224525368
Westfield,2017,Actual NSS (minus Req NSS),1408.682273238372
Westfield,2018,Actual NSS (minus Req NSS),1585.348113591523
Westfield,2019,Actual NSS (minus Req NSS),2070.5540066404765
Westfield,2020,Actual NSS (minus Req NSS),1749.8249781990187
